COM:/dev/ttyUSB0@9600 UDP:0.0.0.0:20002 UI:cmd
UDP server up and listening
13:32:25.503241:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:25.553585:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:25.603846:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:25.654112:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:25.704368:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:25.754609:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:25.804877:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:25.855181:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:25.905475:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:25.955744:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:26.006005:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:26.056254:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:26.106519:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:26.156822:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:26.207114:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:26.257865:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:26.308136:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:26.358381:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:26.408645:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:26.458949:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:26.509243:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:26.559502:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:26.609770:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:26.660119:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:26.710412:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:26.760672:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:26.811013:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:26.861304:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:26.911583:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:26.961850:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:27.012125:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:27.062634:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:27.112924:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:27.163191:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:27.213474:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:27.263861:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:27.314119:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:27.364394:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:27.414725:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:27.465043:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:27.515323:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:27.566374:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:27.616672:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:27.666936:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:27.717211:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:27.767486:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:27.817757:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:27.868031:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:27.918300:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:27.968560:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:28.018847:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:28.069223:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:28.119493:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:28.169766:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:28.220074:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:28.270389:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:28.320692:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:28.371063:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:28.421359:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:28.471616:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:28.521888:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:28.572202:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:28.622496:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:28.672813:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:28.723311:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:28.773578:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:28.823837:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:28.874094:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:28.924349:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:28.974673:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:29.024930:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:29.075187:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:29.125447:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:29.175711:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:29.225956:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:29.276210:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:29.326472:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:29.376742:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:29.426999:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:29.477248:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:29.527486:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:29.577849:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:29.628229:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:29.678492:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:29.728754:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:29.779093:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:29.829337:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:29.879589:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:29.929911:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:29.980226:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:30.030505:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:30.080759:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:30.130985:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:30.181421:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:30.231760:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:30.282010:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:30.332271:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:30.382533:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:30.432809:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:30.483056:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:30.533320:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:30.583603:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:30.633853:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:30.684132:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:30.734399:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:30.784617:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:30.834923:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:30.885176:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:30.935553:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:30.985958:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:31.036225:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:31.086482:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:31.136737:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:31.187029:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:31.237313:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:31.287642:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:31.337896:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:31.388149:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:31.438424:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:31.488658:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:31.538877:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:31.589161:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:31.639397:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:31.689614:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:31.739848:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:31.790144:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:31.840384:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:31.890605:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:31.940845:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:31.991193:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:32.041573:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:32.091880:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:32.142275:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:32.192558:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:32.242902:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:32.293198:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:32.343476:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:32.393732:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:32.444060:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:32.494326:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:32.544613:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:32.594992:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:32.645273:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:32.695530:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:32.745913:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:32.796174:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:32.846508:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:32.896763:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:32.947035:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:32.997262:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:33.047502:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:33.097772:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:33.148018:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:33.198234:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:33.248453:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:33.298762:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:33.348977:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:33.399197:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:33.449498:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:33.499847:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:33.550205:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:33.600501:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:33.650756:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:33.701014:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:33.751307:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:33.801574:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:33.851821:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:33.902082:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:33.953676:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:34.003980:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:34.054226:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:34.104484:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:34.154742:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:34.205048:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:34.255463:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:34.305769:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:34.356011:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:34.406268:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:34.456531:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:34.506876:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:34.557139:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:34.607440:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:34.657725:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:34.708069:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:34.758323:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:34.808578:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:34.858832:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:34.909080:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:34.959317:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:35.009569:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:35.059822:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:35.110122:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:35.160369:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:35.210629:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:35.260959:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:35.311220:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:35.361472:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:35.411728:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:35.461986:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:35.512245:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:35.562540:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:35.612849:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:35.663103:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:35.713354:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:35.763603:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:35.813850:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:35.864086:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:35.914334:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:35.964628:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:36.014879:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:36.065143:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:36.115467:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:36.165739:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:36.215989:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:36.266333:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:36.316583:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:36.366814:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:36.417063:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:36.467311:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:36.517641:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:36.567912:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:36.618226:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:36.668853:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:36.719111:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:36.770646:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:36.821089:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:36.871335:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:36.921586:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:36.971838:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:37.022089:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:37.072345:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:37.122601:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:37.172838:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:37.223146:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:37.273401:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:37.323667:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:37.373925:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:37.424179:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:37.474424:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:37.524677:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:37.575014:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:37.625268:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
13:32:37.675692:HA 158.0 HM 223.1634 HK 488.1574 HC 222.0 HE 0.0 HG 0.0
